Application,ProcessID,FrameType,CPUStartTime,MsBetweenPresents,MsInPresentAPI,MsUntilDisplayed,MsBetweenDisplayChange,DisplayedTime,MsRenderPresentLatency,MsGPUTime,InstrumentedLatency,MsClickToPhotonLatency,phyriadfg_frame_index,qpc_present,warp_ms,iter_ms,slip_ms,MsAddedLatency,pair_age_ms,ring_occ,cap_slots,frz,source_fps,output_fps,cons_per_s,uniq_per_s,gme_dissidence_pct,route_device,GPUUtilization_4090,GPUPower_4090,GPUTemperature_4090,GPUFrequency_4090,GPUMemoryFrequency_4090,GPUMemorySizeUsed_4090,GPUUtilization_1080Ti,GPUPower_1080Ti,GPUTemperature_1080Ti,GPUFrequency_1080Ti,GPUMemoryFrequency_1080Ti,GPUMemorySizeUsed_1080Ti,GPUUtilization_iGPU,CPUUtilization,phyriadfg_disp_phase,phyriadfg_disp_src_frames,phyriadfg_fresh,phyriadfg_warp_gpu_ms,phyriadfg_warp_lat_ms
# schema=PhyriadFG; frametime=MsBetweenPresents(console-style); FrameType: Synthesized|Repeated; NA cells are empty; per-device GPU* suffixed; iGPU/CPU telemetry NA this phase; phyriadfg_disp_phase=intra-pair t_use[0,1], phyriadfg_disp_src_frames=content-source-time(source-frame units, the Animation-Error analogue)
RA Ball Zoo,24484,Synthesized,2410.4991,4.0809,0.4428,,4.1710,,,0.4428,,,560,4079464655612,0.4428,4.0786,9.4006,19.9331,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2277,313.2277,1,0.0714,7.9293
RA Ball Zoo,24484,Synthesized,2414.6149,4.1158,4.1118,,4.1709,,,4.1118,,,561,4079464696770,4.1118,4.1136,9.4006,24.0489,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.6829,313.6829,0,,
RA Ball Zoo,24484,Synthesized,2418.8811,4.2662,0.9650,,4.1709,,,0.9650,,,562,4079464739432,0.9650,4.2640,9.4006,19.9047,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2290,314.2290,1,0.0724,7.8365
RA Ball Zoo,24484,Synthesized,2422.9595,4.0784,4.0740,,4.1709,,,4.0740,,,563,4079464780216,4.0740,4.0758,9.4006,23.9832,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.6868,314.6868,0,,
RA Ball Zoo,24484,Synthesized,2427.2372,4.2777,0.7008,,4.1710,,,0.7008,,,564,4079464822993,0.7008,4.2753,9.4006,21.0028,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2305,315.2305,1,0.0776,8.5993
RA Ball Zoo,24484,Synthesized,2431.3094,4.0722,4.0683,,4.1711,,,4.0683,,,565,4079464863715,4.0683,4.0699,9.4006,25.0750,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.6913,315.6913,0,,
RA Ball Zoo,24484,Synthesized,2435.6028,4.2934,0.6384,,4.1711,,,0.6384,,,566,4079464906649,0.6384,4.2914,9.4006,21.2554,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2318,316.2318,1,0.0747,8.4017
RA Ball Zoo,24484,Synthesized,2439.7571,4.1543,4.1502,,4.1710,,,4.1502,,,567,4079464948192,4.1502,4.1519,9.4006,25.4099,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.6955,316.6955,0,,
RA Ball Zoo,24484,Synthesized,2443.9012,4.1441,0.8926,,4.1710,,,0.8926,,,568,4079464989633,0.8926,4.1414,9.4006,21.6202,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2306,317.2306,1,0.0722,8.0264
RA Ball Zoo,24484,Synthesized,2447.9989,4.0977,4.0933,,4.1710,,,4.0933,,,569,4079465030610,4.0933,4.0951,9.4006,25.7179,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.6918,317.6918,0,,
RA Ball Zoo,24484,Synthesized,2452.3248,4.3259,4.3217,,4.1710,,,4.3217,,,570,4079465073869,4.3217,4.3236,9.4006,30.0439,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,1.0000,318.0000,1,0.0722,4.9689
RA Ball Zoo,24484,Synthesized,2456.4059,4.0811,0.6706,,4.1709,,,0.6706,,,571,4079465114680,0.6706,4.0784,9.4006,24.1799,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2319,318.2319,1,0.0773,7.7004
RA Ball Zoo,24484,Synthesized,2460.5201,4.1142,4.1088,,4.1710,,,4.1088,,,572,4079465155822,4.1088,4.1112,9.4006,28.2941,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.6997,318.6997,0,,
RA Ball Zoo,24484,Synthesized,2464.7454,4.2253,0.6352,,4.1709,,,0.6352,,,573,4079465198075,0.6352,4.2226,9.4006,25.0038,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2345,319.2345,1,0.0760,8.3380
RA Ball Zoo,24484,Synthesized,2468.8445,4.0991,4.0946,,4.1710,,,4.0946,,,574,4079465239066,4.0946,4.0964,9.4006,29.1032,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7034,319.7034,0,,
RA Ball Zoo,24484,Synthesized,2473.1123,4.2678,2.3712,,4.1710,,,2.3712,,,575,4079465281744,2.3712,4.2655,9.4006,25.3578,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2352,320.2352,1,0.0725,6.5960
RA Ball Zoo,24484,Synthesized,2477.2405,4.1282,4.1238,,4.1710,,,4.1238,,,576,4079465323026,4.1238,4.1257,9.4006,29.4859,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7092,320.7092,1,0.0683,2.3568
RA Ball Zoo,24484,Synthesized,2481.5090,4.2685,0.2618,,4.1710,,,0.2618,,,577,4079465365711,0.2618,4.2661,9.4006,25.7724,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2364,321.2364,1,0.0760,8.1055
RA Ball Zoo,24484,Synthesized,2485.5210,4.0120,4.0083,,4.1709,,,4.0083,,,578,4079465405831,4.0083,4.0098,9.4006,29.7844,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7092,321.7092,0,,
RA Ball Zoo,24484,Synthesized,2491.3960,5.8750,0.2615,,4.1710,,,0.2615,,,579,4079465464581,0.2615,5.8730,9.4006,27.2893,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2360,322.2360,1,0.0770,9.8563
RA Ball Zoo,24484,Synthesized,2493.8618,2.4658,2.4620,,4.1710,,,2.4620,,,580,4079465489239,2.4620,2.4635,9.4006,29.7550,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7078,322.7078,0,,
RA Ball Zoo,24484,Synthesized,2498.5545,4.6927,0.3059,,4.1710,,,0.3059,,,581,4079465536166,0.3059,4.6906,9.4006,26.5357,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2359,323.2359,1,0.0715,7.0837
RA Ball Zoo,24484,Synthesized,2502.2022,3.6477,3.6425,,4.1713,,,3.6425,,,582,4079465572643,3.6425,3.6446,9.4006,30.1833,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7035,323.7035,0,,
RA Ball Zoo,24484,Synthesized,2506.5225,4.3203,0.2156,,4.1712,,,0.2156,,,583,4079465615846,0.2156,4.3181,9.4006,25.3304,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2345,324.2345,1,0.0759,8.0164
RA Ball Zoo,24484,Synthesized,2510.5338,4.0113,4.0076,,4.1709,,,4.0076,,,584,4079465655959,4.0076,4.0092,9.4006,29.3418,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7102,324.7102,0,,
RA Ball Zoo,24484,Synthesized,2515.7258,5.1920,0.2176,,4.1709,,,0.2176,,,585,4079465707879,0.2176,5.1899,9.4006,24.6238,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2371,325.2371,1,0.0760,9.1757
RA Ball Zoo,24484,Synthesized,2518.9066,3.1808,3.1773,,4.1710,,,3.1773,,,586,4079465739687,3.1773,3.1790,9.4006,27.8045,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7085,325.7085,0,,
RA Ball Zoo,24484,Synthesized,2525.2208,6.3142,0.2261,,4.1708,,,0.2261,,,587,4079465802829,0.2261,6.3123,9.4006,26.9062,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2364,326.2364,1,0.0767,9.4608
RA Ball Zoo,24484,Synthesized,2531.4188,6.1980,6.1941,,8.3418,,,6.1941,,,588,4079465864809,6.1941,6.1957,9.4006,33.1042,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7059,326.7059,0,,
RA Ball Zoo,24484,Synthesized,2535.9704,4.5516,0.2325,,4.1711,,,0.2325,,,589,4079465910325,0.2325,4.5494,9.4006,29.7087,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2391,327.2391,1,0.0712,10.7192
RA Ball Zoo,24484,Synthesized,2539.7389,3.7685,3.7642,,4.1710,,,3.7642,,,590,4079465948010,3.7642,3.7659,9.4006,33.4774,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7296,327.7296,0,,
RA Ball Zoo,24484,Synthesized,2544.0070,4.2681,0.5909,,4.1710,,,0.5909,,,591,4079465990691,0.5909,4.2658,9.4006,28.5191,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2432,328.2432,1,0.0732,7.6588
RA Ball Zoo,24484,Synthesized,2548.1585,4.1515,4.1478,,4.1711,,,4.1478,,,592,4079466032206,4.1478,4.1495,9.4006,32.6707,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7325,328.7325,0,,
RA Ball Zoo,24484,Synthesized,2552.6394,4.4809,0.2262,,4.1711,,,0.2262,,,593,4079466077015,0.2262,4.4779,9.4006,27.6895,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2442,329.2442,1,0.0764,8.9789
RA Ball Zoo,24484,Synthesized,2556.4283,3.7889,3.7847,,4.1710,,,3.7847,,,594,4079466114904,3.7847,3.7864,9.4006,31.4786,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7294,329.7294,0,,
RA Ball Zoo,24484,Synthesized,2561.3609,4.9326,0.2356,,4.1709,,,0.2356,,,595,4079466164230,0.2356,4.9305,9.4006,30.5035,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2431,330.2431,1,0.0785,8.6885
RA Ball Zoo,24484,Synthesized,2564.7887,3.4278,3.4237,,4.1711,,,3.4237,,,596,4079466198508,3.4237,3.4255,9.4006,33.9309,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7294,330.7294,0,,
RA Ball Zoo,24484,Synthesized,2569.0547,4.2660,1.0530,,4.1709,,,1.0530,,,597,4079466241168,1.0530,4.2638,9.4006,30.3175,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2439,331.2439,1,0.0743,6.8592
RA Ball Zoo,24484,Synthesized,2573.1187,4.0640,4.0606,,4.1710,,,4.0606,,,598,4079466281808,4.0606,4.0620,9.4006,34.3815,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7316,331.7316,0,,
RA Ball Zoo,24484,Synthesized,2577.6939,4.5752,0.2734,,4.1710,,,0.2734,,,599,4079466327560,0.2734,4.5734,9.4006,29.6860,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2445,332.2445,1,0.0725,9.3922
RA Ball Zoo,24484,Synthesized,2581.4744,3.7805,3.7765,,4.1709,,,3.7765,,,600,4079466365365,3.7765,3.7780,9.4006,33.4665,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7334,332.7334,0,,
RA Ball Zoo,24484,Synthesized,2585.7256,4.2512,0.3083,,4.1709,,,0.3083,,,601,4079466407877,0.3083,4.2492,9.4006,29.6265,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2454,333.2454,1,0.0792,7.9793
RA Ball Zoo,24484,Synthesized,2589.7908,4.0652,4.0609,,4.1709,,,4.0609,,,602,4079466448529,4.0609,4.0627,9.4006,33.6919,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7362,333.7362,0,,
RA Ball Zoo,24484,Synthesized,2594.0610,4.2702,0.8809,,4.1712,,,0.8809,,,603,4079466491231,0.8809,4.2678,9.4006,29.9068,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2463,334.2463,1,0.0772,7.7452
RA Ball Zoo,24484,Synthesized,2598.1573,4.0963,4.0928,,4.1709,,,4.0928,,,604,4079466532194,4.0928,4.0944,9.4006,34.0031,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7388,334.7388,0,,
RA Ball Zoo,24484,Synthesized,2602.4249,4.2676,1.2574,,4.1710,,,1.2574,,,605,4079466574870,1.2574,4.2656,9.4006,30.1489,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2435,335.2435,1,0.0713,7.9559
RA Ball Zoo,24484,Synthesized,2606.4980,4.0731,4.0689,,4.1709,,,4.0689,,,606,4079466615601,4.0689,4.0706,9.4006,34.2220,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7307,335.7307,0,,
RA Ball Zoo,24484,Synthesized,2610.7277,4.2297,1.5453,,4.1710,,,1.5453,,,607,4079466657898,1.5453,4.2275,9.4006,30.5731,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2459,336.2459,1,0.0778,7.9981
RA Ball Zoo,24484,Synthesized,2614.9040,4.1763,4.1727,,4.1710,,,4.1727,,,608,4079466699661,4.1727,4.1742,9.4006,34.7495,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7443,336.7443,1,0.0704,1.5112
RA Ball Zoo,24484,Synthesized,2619.0457,4.1417,0.5624,,4.1709,,,0.5624,,,609,4079466741078,0.5624,4.1396,9.4006,28.5396,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2481,337.2481,1,0.0793,7.7256
RA Ball Zoo,24484,Synthesized,2623.1622,4.1165,4.1131,,4.1711,,,4.1131,,,610,4079466782243,4.1131,4.1147,9.4006,32.6561,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7469,337.7469,0,,
RA Ball Zoo,24484,Synthesized,2627.3836,4.2214,1.6552,,4.1707,,,1.6552,,,611,4079466824457,1.6552,4.2191,9.4006,28.5180,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2490,338.2490,1,0.0780,7.2253
RA Ball Zoo,24484,Synthesized,2631.5822,4.1986,4.1948,,4.1709,,,4.1948,,,612,4079466866443,4.1948,4.1964,9.4006,32.7165,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7458,338.7458,1,0.0735,1.6374
RA Ball Zoo,24484,Synthesized,2635.7278,4.1456,1.9982,,4.1708,,,1.9982,,,613,4079466907899,1.9982,4.1434,9.4006,29.9214,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2486,339.2486,1,0.0747,6.3180
RA Ball Zoo,24484,Synthesized,2639.8926,4.1648,4.1613,,4.1708,,,4.1613,,,614,4079466949547,4.1613,4.1628,9.4006,34.0862,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7489,339.7489,1,0.0800,1.9739
RA Ball Zoo,24484,Synthesized,2644.0817,4.1891,1.5378,,4.1710,,,1.5378,,,615,4079466991438,1.5378,4.1872,9.4006,30.4505,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2496,340.2496,1,0.0801,6.7892
RA Ball Zoo,24484,Synthesized,2648.2312,4.1495,4.1457,,4.1710,,,4.1457,,,616,4079467032933,4.1457,4.1473,9.4006,34.6000,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7448,340.7448,1,0.0745,1.5204
RA Ball Zoo,24484,Synthesized,2652.4148,4.1836,1.1955,,4.1709,,,1.1955,,,617,4079467074769,1.1955,4.1813,9.4006,30.1790,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2483,341.2483,1,0.0739,7.1098
RA Ball Zoo,24484,Synthesized,2656.5893,4.1745,0.5887,,4.1709,,,0.5887,,,618,4079467116514,0.5887,4.1724,9.4006,26.6633,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2496,342.2496,1,0.0799,4.7639
RA Ball Zoo,24484,Synthesized,2660.6922,4.1029,4.0994,,4.1710,,,4.0994,,,619,4079467157543,4.0994,4.1010,9.4006,30.7661,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7487,342.7487,0,,
RA Ball Zoo,24484,Synthesized,2664.9100,4.2178,1.7442,,4.1709,,,1.7442,,,620,4079467199721,1.7442,4.2157,9.4006,25.7185,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2482,343.2482,1,0.0790,7.1344
RA Ball Zoo,24484,Synthesized,2669.0581,4.1481,4.1445,,4.1707,,,4.1445,,,621,4079467241202,4.1445,4.1460,9.4006,29.8667,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7446,343.7446,1,0.0733,1.7178
RA Ball Zoo,24484,Synthesized,2673.2474,4.1893,1.5685,,4.1708,,,1.5685,,,622,4079467283095,1.5685,4.1874,9.4006,26.5254,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2501,344.2501,1,0.0769,6.7399
RA Ball Zoo,24484,Synthesized,2677.4024,4.1550,4.1515,,4.1707,,,4.1515,,,623,4079467324645,4.1515,4.1529,9.4006,30.6805,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7502,344.7502,1,0.0800,1.5493
RA Ball Zoo,24484,Synthesized,2681.5891,4.1867,1.8106,,4.1708,,,1.8106,,,624,4079467366512,1.8106,4.1844,9.4006,25.5975,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2498,345.2498,1,0.0807,6.5032
RA Ball Zoo,24484,Synthesized,2685.7608,4.1717,4.1683,,4.1709,,,4.1683,,,625,4079467408229,4.1683,4.1697,9.4006,29.7693,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7493,345.7493,1,0.0747,1.7935
RA Ball Zoo,24484,Synthesized,2689.9537,4.1929,0.9769,,4.1708,,,0.9769,,,626,4079467450158,0.9769,4.1911,9.4006,26.8273,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2502,346.2502,1,0.0767,7.3617
RA Ball Zoo,24484,Synthesized,2694.0278,4.0741,4.0706,,4.1708,,,4.0706,,,627,4079467490899,4.0706,4.0721,9.4006,30.9015,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7505,346.7505,0,,
RA Ball Zoo,24484,Synthesized,2698.3023,4.2745,0.9887,,4.1709,,,0.9887,,,628,4079467533644,0.9887,4.2723,9.4006,26.6494,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2484,347.2484,1,0.0790,8.3023
RA Ball Zoo,24484,Synthesized,2702.4144,4.1121,4.1085,,4.1711,,,4.1085,,,629,4079467574765,4.1085,4.1102,9.4006,30.7615,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7452,347.7452,0,,
RA Ball Zoo,24484,Synthesized,2706.6688,4.2544,1.6902,,4.1708,,,1.6902,,,630,4079467617309,1.6902,4.2525,9.4006,26.9471,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2489,348.2489,1,0.0787,7.6304
RA Ball Zoo,24484,Synthesized,2710.8209,4.1521,4.1487,,4.1710,,,4.1487,,,631,4079467658830,4.1487,4.1501,9.4006,31.0991,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7466,348.7466,1,0.0743,1.6597
RA Ball Zoo,24484,Synthesized,2714.9688,4.1479,0.7245,,4.1707,,,0.7245,,,632,4079467700309,0.7245,4.1458,9.4006,25.7351,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2500,349.2500,1,0.0764,7.5511
RA Ball Zoo,24484,Synthesized,2719.0718,4.1030,4.0995,,4.1710,,,4.0995,,,633,4079467741339,4.0995,4.1011,9.4006,29.8382,,,28,0,106.6870,,109.3542,232.0442,0.0100,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7499,349.7499,0,,
RA Ball Zoo,24484,Synthesized,2723.3224,4.2506,0.7673,,4.1709,,,0.7673,,,634,4079467783845,0.7673,3.8069,11.8255,26.0032,,,28,0,118.7407,,118.7407,237.4814,0.0300,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2486,350.2486,1,0.0790,8.2811
RA Ball Zoo,24484,Synthesized,2727.4177,4.0953,4.0920,,4.1708,,,4.0920,,,635,4079467824798,4.0920,4.0934,11.8255,30.0986,,,28,0,118.7407,,118.7407,237.4814,0.0300,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7457,350.7457,0,,
RA Ball Zoo,24484,Synthesized,2731.6516,4.2339,1.4431,,4.1709,,,1.4431,,,636,4079467867137,1.4431,4.2320,11.8255,26.7035,,,28,0,118.7407,,118.7407,237.4814,0.0300,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2487,351.2487,1,0.0785,7.6241
RA Ball Zoo,24484,Synthesized,2735.8058,4.1542,3.1820,,4.1709,,,3.1820,,,637,4079467908679,3.1820,4.1524,11.8255,30.8577,,,28,0,118.7407,,118.7407,237.4814,0.0300,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7460,351.7460,1,0.0735,2.3871
RA Ball Zoo,24484,Synthesized,2740.0001,4.1943,0.9542,,4.1710,,,0.9542,,,638,4079467950622,0.9542,4.1922,11.8255,25.7707,,,28,0,118.7407,,118.7407,237.4814,0.0300,4090,100.0000,257.4410,48.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2498,352.2498,1,0.0767,6.4023
