Application,ProcessID,FrameType,CPUStartTime,MsBetweenPresents,MsInPresentAPI,MsUntilDisplayed,MsBetweenDisplayChange,DisplayedTime,MsRenderPresentLatency,MsGPUTime,InstrumentedLatency,MsClickToPhotonLatency,phyriadfg_frame_index,qpc_present,warp_ms,iter_ms,slip_ms,MsAddedLatency,pair_age_ms,ring_occ,cap_slots,frz,source_fps,output_fps,cons_per_s,uniq_per_s,gme_dissidence_pct,route_device,GPUUtilization_4090,GPUPower_4090,GPUTemperature_4090,GPUFrequency_4090,GPUMemoryFrequency_4090,GPUMemorySizeUsed_4090,GPUUtilization_1080Ti,GPUPower_1080Ti,GPUTemperature_1080Ti,GPUFrequency_1080Ti,GPUMemoryFrequency_1080Ti,GPUMemorySizeUsed_1080Ti,GPUUtilization_iGPU,CPUUtilization,phyriadfg_disp_phase,phyriadfg_disp_src_frames,phyriadfg_fresh,phyriadfg_warp_gpu_ms,phyriadfg_warp_lat_ms
# schema=PhyriadFG; frametime=MsBetweenPresents(console-style); FrameType: Synthesized|Repeated; NA cells are empty; per-device GPU* suffixed; iGPU/CPU telemetry NA this phase; phyriadfg_disp_phase=intra-pair t_use[0,1], phyriadfg_disp_src_frames=content-source-time(source-frame units, the Animation-Error analogue)
RA Ball Zoo,22920,Synthesized,407.3578,4.1848,4.1814,,4.1711,,,4.1814,,,89,4078446863212,4.1814,4.1830,,18.3668,,,28,0,,,,,,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3757,40.3757,1,0.0901,2.5382
RA Ball Zoo,22920,Synthesized,411.5077,4.1499,4.1453,,4.1710,,,4.1453,,,90,4078446904711,4.1453,4.1474,,22.5167,,,28,0,,,,,,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6262,40.6262,1,0.0912,4.1681
RA Ball Zoo,22920,Synthesized,415.6896,4.1819,4.1783,,4.1710,,,4.1783,,,91,4078446946530,4.1783,4.1800,,26.6986,,,28,0,,,,,,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8742,40.8742,1,0.0926,4.1258
RA Ball Zoo,22920,Synthesized,419.8475,4.1579,4.1545,,4.1710,,,4.1545,,,92,4078446988109,4.1545,4.1559,,30.8565,,,28,0,,,,,,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,1.0000,41.0000,1,0.0870,4.1621
RA Ball Zoo,22920,Synthesized,424.0132,4.1657,1.7272,,4.1710,,,1.7272,,,93,4078447029766,1.7272,4.1638,,17.4774,,,28,0,,,,,,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1249,41.1249,1,0.0882,6.5729
RA Ball Zoo,22920,Synthesized,428.1969,4.1837,3.6934,,4.1710,,,3.6934,,,94,4078447071603,3.6934,3.6948,2.4921,21.6612,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3755,41.3755,1,0.0914,2.1942
RA Ball Zoo,22920,Synthesized,432.3688,4.1719,4.1692,,4.1709,,,4.1692,,,95,4078447113322,4.1692,4.1703,2.4921,25.8329,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6258,41.6258,1,0.0942,3.6779
RA Ball Zoo,22920,Synthesized,436.5338,4.1650,2.0812,,4.1710,,,2.0812,,,96,4078447154972,2.0812,4.1631,2.4921,14.0141,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1251,42.1251,1,0.0829,6.2404
RA Ball Zoo,22920,Synthesized,440.7065,4.1727,4.1694,,4.1709,,,4.1694,,,97,4078447196699,4.1694,4.1707,2.4921,18.1869,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3755,42.3755,1,0.0856,2.0640
RA Ball Zoo,22920,Synthesized,444.8656,4.1591,4.1555,,4.1708,,,4.1555,,,98,4078447238290,4.1555,4.1570,2.4921,22.3459,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6258,42.6258,1,0.0910,4.1532
RA Ball Zoo,22920,Synthesized,449.0567,4.1911,4.1876,,4.1710,,,4.1876,,,99,4078447280201,4.1876,4.1892,2.4921,26.5370,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8763,42.8763,1,0.0936,4.1376
RA Ball Zoo,22920,Synthesized,453.2206,4.1639,2.5001,,4.1710,,,2.5001,,,100,4078447321840,2.5001,4.1620,2.4921,14.1349,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1252,43.1252,1,0.0868,5.8316
RA Ball Zoo,22920,Synthesized,457.3991,4.1785,4.1750,,4.1710,,,4.1750,,,101,4078447363625,4.1750,4.1765,2.4921,18.3133,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3755,43.3755,1,0.0906,2.4825
RA Ball Zoo,22920,Synthesized,461.5556,4.1565,4.1530,,4.1711,,,4.1530,,,102,4078447405190,4.1530,4.1544,2.4921,22.4698,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6259,43.6259,1,0.0862,4.1598
RA Ball Zoo,22920,Synthesized,465.7474,4.1918,4.1883,,4.1710,,,4.1883,,,103,4078447447108,4.1883,4.1899,2.4921,26.6616,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8762,43.8762,1,0.0892,4.1357
RA Ball Zoo,22920,Synthesized,469.8974,4.1500,2.0350,,4.1711,,,2.0350,,,104,4078447488608,2.0350,4.1479,2.4921,14.1290,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1251,44.1251,1,0.0922,6.2838
RA Ball Zoo,22920,Synthesized,474.0781,4.1807,4.1779,,4.1710,,,4.1779,,,105,4078447530415,4.1779,4.1792,2.4921,18.3098,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3755,44.3755,1,0.0849,2.0168
RA Ball Zoo,22920,Synthesized,478.2366,4.1585,4.1551,,4.1710,,,4.1551,,,106,4078447572000,4.1551,4.1565,2.4921,22.4682,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6258,44.6258,1,0.0868,4.1638
RA Ball Zoo,22920,Synthesized,482.4297,4.1931,4.1898,,4.1710,,,4.1898,,,107,4078447613931,4.1898,4.1913,2.4921,26.6613,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8760,44.8760,1,0.0929,4.1391
RA Ball Zoo,22920,Synthesized,486.5889,4.1592,2.4773,,4.1710,,,2.4773,,,108,4078447655523,2.4773,4.1572,2.4921,14.1283,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1250,45.1250,1,0.0925,5.8524
RA Ball Zoo,22920,Synthesized,490.7616,4.1727,4.1695,,4.1711,,,4.1695,,,109,4078447697250,4.1695,4.1709,2.4921,18.3011,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3754,45.3754,1,0.0853,2.4599
RA Ball Zoo,22920,Synthesized,494.9774,4.2158,4.2124,,4.1709,,,4.2124,,,110,4078447739408,4.2124,4.2138,2.4921,22.5168,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6257,45.6257,1,0.0836,4.1526
RA Ball Zoo,22920,Synthesized,499.1461,4.1687,4.1655,,4.1710,,,4.1655,,,111,4078447781095,4.1655,4.1669,2.4921,26.6856,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8761,45.8761,1,0.0940,4.1957
RA Ball Zoo,22920,Synthesized,503.2693,4.1232,2.0295,,4.1710,,,2.0295,,,112,4078447822327,2.0295,4.1211,2.4921,14.1692,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1252,46.1252,1,0.0916,6.2390
RA Ball Zoo,22920,Synthesized,507.4371,4.1678,4.1644,,4.1710,,,4.1644,,,113,4078447864005,4.1644,4.1659,2.4921,18.3370,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3755,46.3755,1,0.0855,2.0113
RA Ball Zoo,22920,Synthesized,511.6239,4.1868,4.1834,,4.1710,,,4.1834,,,114,4078447905873,4.1834,4.1848,2.4921,22.5239,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6258,46.6258,1,0.0866,4.1473
RA Ball Zoo,22920,Synthesized,515.8004,4.1765,4.1730,,4.1710,,,4.1730,,,115,4078447947638,4.1730,4.1745,2.4921,26.7003,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8750,46.8750,1,0.0930,4.1668
RA Ball Zoo,22920,Synthesized,519.9580,4.1576,2.5093,,4.1709,,,2.5093,,,116,4078447989214,2.5093,4.1552,2.4921,13.8158,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1251,47.1251,1,0.0920,5.8014
RA Ball Zoo,22920,Synthesized,524.1295,4.1715,4.1683,,4.1710,,,4.1683,,,117,4078448030929,4.1683,4.1697,2.4921,17.9874,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3750,47.3750,1,0.0869,2.4897
RA Ball Zoo,22920,Synthesized,528.2851,4.1556,4.1522,,4.1709,,,4.1522,,,118,4078448072485,4.1522,4.1537,2.4921,22.1429,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6250,47.6250,1,0.0867,4.1507
RA Ball Zoo,22920,Synthesized,532.4703,4.1852,4.1818,,4.1710,,,4.1818,,,119,4078448114337,4.1818,4.1835,2.4921,26.3281,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8760,47.8760,1,0.0908,4.1360
RA Ball Zoo,22920,Synthesized,536.6279,4.1576,2.4043,,4.1709,,,2.4043,,,120,4078448155913,2.4043,4.1555,2.4921,14.1768,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1249,48.1249,1,0.0914,5.9148
RA Ball Zoo,22920,Synthesized,540.8031,4.1752,4.1718,,4.1710,,,4.1718,,,121,4078448197665,4.1718,4.1732,2.4921,18.3519,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3754,48.3754,1,0.0861,2.3866
RA Ball Zoo,22920,Synthesized,544.9825,4.1794,4.1761,,4.1707,,,4.1761,,,122,4078448239459,4.1761,4.1776,2.4921,22.5313,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6257,48.6257,1,0.0866,4.1545
RA Ball Zoo,22920,Synthesized,549.1571,4.1746,4.1712,,4.1709,,,4.1712,,,123,4078448281205,4.1712,4.1728,2.4921,26.7059,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8756,48.8756,1,0.0928,4.1601
RA Ball Zoo,22920,Synthesized,553.3200,4.1629,1.4062,,4.1709,,,1.4062,,,124,4078448322834,1.4062,4.1607,2.4921,14.0906,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1252,49.1252,1,0.0872,6.9080
RA Ball Zoo,22920,Synthesized,557.4758,4.1558,4.1526,,4.1708,,,4.1526,,,125,4078448364392,4.1526,4.1539,2.4921,18.2465,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,98.0000,338.6030,44.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3753,49.3753,1,0.0795,1.3874
RA Ball Zoo,22920,Synthesized,561.6670,4.1912,4.1878,,4.1707,,,4.1878,,,126,4078448406304,4.1878,4.1891,2.4921,22.4375,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6254,49.6254,1,0.0801,4.1379
RA Ball Zoo,22920,Synthesized,565.8440,4.1770,4.1737,,4.1708,,,4.1737,,,127,4078448448074,4.1737,4.1751,2.4921,26.6146,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8727,49.8727,1,0.0883,4.1737
RA Ball Zoo,22920,Synthesized,569.9924,4.1484,3.0604,,4.1707,,,3.0604,,,128,4078448489558,3.0604,4.1461,2.4921,13.0053,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1247,50.1247,1,0.0852,5.2419
RA Ball Zoo,22920,Synthesized,574.1727,4.1803,4.1770,,4.1708,,,4.1770,,,129,4078448531361,4.1770,4.1783,2.4921,17.1858,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3740,50.3740,1,0.0750,3.0416
RA Ball Zoo,22920,Synthesized,578.3418,4.1691,4.1663,,4.1707,,,4.1663,,,130,4078448573052,4.1663,4.1675,2.4921,21.3547,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6273,50.6273,1,0.0759,4.1602
RA Ball Zoo,22920,Synthesized,582.5122,4.1704,4.1672,,4.1707,,,4.1672,,,131,4078448614756,4.1672,4.1686,2.4921,25.5252,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8783,50.8783,1,0.0885,4.1565
RA Ball Zoo,22920,Synthesized,586.6928,4.1806,2.6207,,4.1709,,,2.6207,,,132,4078448656562,2.6207,4.1786,2.4921,15.0965,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1254,51.1254,1,0.0874,5.7074
RA Ball Zoo,22920,Synthesized,590.8882,4.1954,4.1922,,4.1708,,,4.1922,,,133,4078448698516,4.1922,4.1935,2.4921,19.2920,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3764,51.3764,1,0.0774,2.6019
RA Ball Zoo,22920,Synthesized,595.0262,4.1380,4.1345,,4.1707,,,4.1345,,,134,4078448739896,4.1345,4.1359,2.4921,23.4298,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6246,51.6246,1,0.0802,4.1769
RA Ball Zoo,22920,Synthesized,599.1970,4.1708,4.1675,,4.1709,,,4.1675,,,135,4078448781604,4.1675,4.1689,2.4921,27.6007,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8744,51.8744,1,0.0888,4.1096
RA Ball Zoo,22920,Synthesized,603.3539,4.1569,2.4376,,4.1708,,,2.4376,,,136,4078448823173,2.4376,4.1549,2.4921,13.6796,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1250,52.1250,1,0.0823,5.8671
RA Ball Zoo,22920,Synthesized,607.5615,4.2076,4.2042,,4.1709,,,4.2042,,,137,4078448865249,4.2042,4.2057,2.4921,17.8872,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3747,52.3747,1,0.0794,2.4203
RA Ball Zoo,22920,Synthesized,611.7019,4.1404,4.1366,,4.1709,,,4.1366,,,138,4078448906653,4.1366,4.1384,2.4921,22.0277,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6246,52.6246,1,0.0820,4.1882
RA Ball Zoo,22920,Synthesized,615.8998,4.1979,4.1948,,4.1710,,,4.1948,,,139,4078448948632,4.1948,4.1961,2.4921,26.2257,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8744,52.8744,1,0.0876,4.1193
RA Ball Zoo,22920,Synthesized,620.0482,4.1484,4.1457,,4.1709,,,4.1457,,,140,4078448990116,4.1457,4.1469,2.4921,30.3739,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,1.0000,53.0000,1,0.0819,4.1781
RA Ball Zoo,22920,Synthesized,624.2318,4.1836,1.4624,,4.1709,,,1.4624,,,141,4078449031952,1.4624,4.1816,2.4921,17.8955,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1249,53.1249,1,0.0830,6.8532
RA Ball Zoo,22920,Synthesized,628.3839,4.1521,4.1488,,4.1709,,,4.1488,,,142,4078449073473,4.1488,4.1502,2.4921,22.0476,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3748,53.3748,1,0.0907,1.4441
RA Ball Zoo,22920,Synthesized,632.5612,4.1773,4.1741,,4.1709,,,4.1741,,,143,4078449115246,4.1741,4.1754,2.4921,26.2251,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6252,53.6252,1,0.0909,4.1318
RA Ball Zoo,22920,Synthesized,636.7475,4.1863,4.1827,,4.1710,,,4.1827,,,144,4078449157109,4.1827,4.1844,2.4921,30.4112,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8752,53.8752,1,0.0867,4.1575
RA Ball Zoo,22920,Synthesized,640.9073,4.1598,1.6988,,4.1709,,,1.6988,,,145,4078449198707,1.6988,4.1579,2.4921,18.2004,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1250,54.1250,1,0.0883,6.6245
RA Ball Zoo,22920,Synthesized,645.0743,4.1670,4.1637,,4.1709,,,4.1637,,,146,4078449240377,4.1637,4.1651,2.4921,22.3674,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3751,54.3751,1,0.0923,1.6790
RA Ball Zoo,22920,Synthesized,649.2580,4.1837,4.1807,,4.1710,,,4.1807,,,147,4078449282214,4.1807,4.1820,2.4921,26.5511,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6254,54.6254,1,0.0933,4.1489
RA Ball Zoo,22920,Synthesized,653.4207,4.1627,2.0236,,4.1709,,,2.0236,,,148,4078449323841,2.0236,4.1606,2.4921,14.1677,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1250,55.1250,1,0.0868,6.3027
RA Ball Zoo,22920,Synthesized,657.5995,4.1788,4.1755,,4.1710,,,4.1755,,,149,4078449365629,4.1755,4.1768,2.4921,18.3464,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3752,55.3752,1,0.0846,2.0008
RA Ball Zoo,22920,Synthesized,661.7584,4.1589,4.1557,,4.1708,,,4.1557,,,150,4078449407218,4.1557,4.1571,2.4921,22.5054,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6254,55.6254,1,0.0909,4.1587
RA Ball Zoo,22920,Synthesized,665.9311,4.1727,4.1695,,4.1709,,,4.1695,,,151,4078449448945,4.1695,4.1709,2.4921,26.6781,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8753,55.8753,1,0.0943,4.1389
RA Ball Zoo,22920,Synthesized,670.1183,4.1872,2.4819,,4.1709,,,2.4819,,,152,4078449490817,2.4819,4.1854,2.4921,14.1044,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1250,56.1250,1,0.0866,5.8558
RA Ball Zoo,22920,Synthesized,674.2681,4.1498,4.1465,,4.1709,,,4.1465,,,153,4078449532315,4.1465,4.1478,2.4921,18.2542,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3751,56.3751,1,0.0908,2.4640
RA Ball Zoo,22920,Synthesized,678.4462,4.1781,4.1752,,4.1709,,,4.1752,,,154,4078449574096,4.1752,4.1765,2.4921,22.4322,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6252,56.6252,1,0.0909,4.1293
RA Ball Zoo,22920,Synthesized,682.6324,4.1862,4.1828,,4.1709,,,4.1828,,,155,4078449615958,4.1828,4.1843,2.4921,26.6185,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8753,56.8753,1,0.0930,4.1621
RA Ball Zoo,22920,Synthesized,686.7903,4.1579,2.0415,,4.1708,,,2.0415,,,156,4078449657537,2.0415,4.1559,2.4921,14.1348,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1250,57.1250,1,0.0876,6.2796
RA Ball Zoo,22920,Synthesized,690.9970,4.2067,4.2033,,4.1709,,,4.2033,,,157,4078449699604,4.2033,4.2049,2.4921,18.3415,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3751,57.3751,1,0.0855,2.0244
RA Ball Zoo,22920,Synthesized,695.1304,4.1334,4.1299,,4.1708,,,4.1299,,,158,4078449740938,4.1299,4.1313,2.4921,22.4750,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6252,57.6252,1,0.0911,4.1864
RA Ball Zoo,22920,Synthesized,699.2865,4.1561,4.1531,,4.1708,,,4.1531,,,159,4078449782499,4.1531,4.1544,2.4921,26.6311,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8742,57.8742,1,0.0947,4.1120
RA Ball Zoo,22920,Synthesized,703.4722,4.1857,4.1822,,4.1708,,,4.1822,,,160,4078449824356,4.1822,4.1838,2.4921,30.8167,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,1.0000,58.0000,1,0.0860,4.1396
RA Ball Zoo,22920,Synthesized,707.6295,4.1573,1.4537,,4.1708,,,1.4537,,,161,4078449865929,1.4537,4.1554,2.4921,17.8787,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1248,58.1248,1,0.0884,6.8653
RA Ball Zoo,22920,Synthesized,711.8150,4.1855,4.1821,,4.1709,,,4.1821,,,162,4078449907784,4.1821,4.1836,2.4921,22.0641,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3746,58.3746,1,0.0918,1.4353
RA Ball Zoo,22920,Synthesized,716.0008,4.1858,4.1824,,4.1710,,,4.1824,,,163,4078449949642,4.1824,4.1840,2.4921,26.2500,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6250,58.6250,1,0.0926,4.1668
RA Ball Zoo,22920,Synthesized,720.1603,4.1595,4.1557,,4.1710,,,4.1557,,,164,4078449991237,4.1557,4.1572,2.4921,30.4095,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.8750,58.8750,1,0.0867,4.1668
RA Ball Zoo,22920,Synthesized,724.3276,4.1673,1.7012,,4.1709,,,1.7012,,,165,4078450032910,1.7012,4.1655,2.4921,18.2084,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.1251,59.1251,1,0.0940,6.5988
RA Ball Zoo,22920,Synthesized,728.5032,4.1756,4.1722,,4.1709,,,4.1722,,,166,4078450074666,4.1722,4.1736,2.4921,22.3839,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.3750,59.3750,1,0.0866,1.6833
RA Ball Zoo,22920,Synthesized,732.6699,4.1667,4.1634,,4.1709,,,4.1634,,,167,4078450116333,4.1634,4.1648,2.4921,26.5507,,,28,0,62.1762,,50.6086,134.4742,0.2200,4090,100.0000,307.3160,43.0000,3045.0000,12251.0000,11333.3906,,,,,,,,,0.6254,59.6254,1,0.0935,4.1552
